publishable,flesch_kincaid_grade_level,gunning_fog_index,dale_chall,smog_index,table_count,table_citation_presence,table_density,no_of_columns_per_page_of_table,title_abstract_consistency,presence_of_opposite_number_of_sections,reference_count,figures_to_text_ratio,equation_density,technical_jargon_score,novelty_score,interdisciplinary_impact_score
1,10.2,8.14,7.16,12.3,9.0,1,0.6923076923076923,4.333333333333333,0.7655479907989502,2.0,96.0,0.000926538716082,0.000794176042356,0.007262917617763,0.5196385357914299,0.0716720713940898
1,11.5,8.36,7.34,13.4,8.0,1,0.5714285714285714,6.5,0.8660278916358948,1.0,123.0,0.0064985703145308,0.0007798284377436,0.0046336021966706,0.5423215694559945,0.0409872243598409
1,10.2,8.78,7.55,12.8,20.0,1,1.5384615384615383,3.5,0.6777170449495316,1.0,65.0,0.0,0.00543314216722,0.0099761440034699,0.5035524927583852,0.1303726481074629
1,9.6,8.75,7.19,12.4,5.0,1,0.3846153846153846,6.4,0.7899734377861023,1.0,76.0,0.002793667686577,0.0078488758813356,0.0076291079812206,0.5614329123780841,0.0440850105054055
1,11.3,8.99,6.62,13.3,5.0,0,0.3846153846153846,2.8,0.8131718039512634,1.0,47.0,0.0,0.000928181923657,0.0149572649572649,0.4578866306104158,0.0554260851535543
1,11.9,9.36,7.42,14.0,2.0,1,0.1538461538461538,12.5,0.6699491888284683,1.0,63.0,0.0001190901512444,0.0034536143860902,0.011367848758186,0.4297004758873407,0.1435731954259594
1,10.3,8.61,7.32,13.0,4.0,0,0.2666666666666666,3.0,0.6052361130714417,3.0,116.0,0.002252505912828,0.0009010023651312,0.0050522648083623,0.338039148465181,0.1930655116260714
1,9.1,8.14,7.22,11.8,4.0,0,0.3333333333333333,15.75,0.743015855550766,3.0,70.0,0.0001382361072712,0.0,0.0094498110037799,0.5863124919995185,0.1120780430607158
1,13.0,9.39,7.85,14.4,3.0,1,0.2307692307692307,5.333333333333333,0.8015683889389038,0.0,83.0,0.0010004287551807,0.0004287551807917,0.0132862777662445,0.525346034354177,0.1178517920930613
1,10.3,8.65,7.11,12.8,1.0,0,0.0769230769230769,2.0,0.7783690094947815,2.0,0.0,0.0004151100041511,0.0015220700152207,0.0149253731343283,0.4871783209847403,0.2698616382940464
1,11.9,10.04,7.09,13.7,3.0,0,0.25,1.6666666666666667,0.8137452006340027,2.0,40.0,0.0,0.0020725388601036,0.0115303983228511,0.5195419914329176,0.1677493837951933
1,11.5,8.86,7.74,13.1,5.0,1,0.3333333333333333,9.0,0.8617819547653198,3.0,109.0,0.0008931561906888,0.0020096014290499,0.0162488393686165,0.508341017163406,0.093189001303494
1,13.1,9.52,8.25,14.1,44.0,0,3.142857142857143,6.931818181818182,0.7525349259376526,1.0,110.0,0.005931517929361,0.0017524939336748,0.006183574879227,0.5334802898739981,0.0681618291070834
1,9.3,8.46,7.45,12.5,1.0,0,0.0625,2.0,0.7802039086818695,1.0,0.0,0.0,0.0026198013317323,0.0141486420556187,0.4901474868473799,0.1300596008175146
1,10.9,9.13,7.54,13.4,1.0,1,0.0714285714285714,5.0,0.7016436159610748,2.0,114.0,0.0,0.0012856775520699,0.0027659966808039,0.5107305540758021,0.2645996872191748
1,9.3,7.45,7.64,11.2,8.0,1,0.5333333333333333,4.25,0.8006043434143066,2.0,138.0,0.0046679114430514,0.0010669511869831,0.0049523110785033,0.5418746305053884,0.1038675395270433
1,10.0,9.28,7.2,12.8,2.0,0,0.1666666666666666,2.0,0.7661488056182861,1.0,2.0,0.0001337077149351,0.0058831394571466,0.0118085767557489,0.4965714250841448,0.1840017137407404
1,10.9,9.55,7.72,13.0,4.0,1,0.2857142857142857,8.5,0.7362229526042938,1.0,76.0,0.0,0.006376339709673,0.0116600790513834,0.3607577138402489,0.3021607556971941
1,11.0,8.32,7.23,12.8,10.0,1,0.7142857142857143,7.5,0.7409047931432724,1.0,92.0,0.0,0.0015864621893178,0.0183677333838288,0.5670697466841021,0.0953355586321515
1,10.5,7.69,7.39,12.7,3.0,1,0.1875,4.0,0.5318426750600338,2.0,23.0,0.0001080847384349,0.0008646779074794,0.0219612627726094,0.4861939605913664,0.03420840450592
1,10.7,8.93,7.68,13.3,4.0,1,0.3076923076923077,7.25,0.7744840383529663,2.0,114.0,0.0042553191489361,0.0009726443768996,0.0054822682885043,0.5791208945093107,0.0738972918455286
1,11.9,8.85,6.95,13.6,1.0,0,0.0769230769230769,2.0,0.6953931301832199,1.0,69.0,0.0014840182648401,0.0009132420091324,0.0208783297336213,0.4596500707395149,0.1403454160006779
1,11.9,9.44,7.77,14.0,5.0,1,0.3571428571428571,4.4,0.6323120594024658,2.0,114.0,0.0015566997964315,0.0035923841456113,0.0088646437095124,0.5925498278553669,0.1752596665517057
1,7.8,7.79,6.45,11.4,2.0,0,0.1538461538461538,8.5,0.7455087006092072,1.0,68.0,0.0,0.0044454323182929,0.0090393477490251,0.3577666581566654,0.1902447620527036
1,11.4,8.4,7.3,12.9,5.0,1,0.3571428571428571,7.2,0.7184868603944778,3.0,104.0,0.0045585412667946,0.001799424184261,0.0073780816987583,0.5551422649621964,0.1343084278412865
1,10.1,8.03,7.34,12.8,5.0,1,0.3846153846153846,5.0,0.7976134419441223,2.0,67.0,0.0006048691970361,0.0105852109481324,0.0192760762475904,0.5235566815757376,0.0778562937185926
1,10.1,9.46,8.07,12.7,6.0,1,0.4285714285714285,11.166666666666666,0.7316057682037354,0.0,90.0,0.0010671093194213,0.0053355465971069,0.0036351619299405,0.4659113347530365,0.0215376071631908
1,10.8,9.96,7.22,13.3,2.0,1,0.1538461538461538,4.0,0.7747500538825989,2.0,63.0,0.0,0.0055338102308003,0.0376096949435854,0.5531770802461184,0.1195535105007235
1,9.7,8.09,7.61,12.3,20.0,1,1.5384615384615383,5.35,0.789801299571991,1.0,101.0,0.0001515840533575,0.0021221767470062,0.0146186440677966,0.560633998091628,0.1136780897977093
1,7.8,8.15,7.09,11.0,2.0,1,0.1666666666666666,8.5,0.7574976086616516,2.0,3.0,0.0,0.0130900988720233,0.0118923430002086,0.5019066423177719,0.0556632849808253
1,11.4,10.09,7.74,13.7,3.0,1,0.1764705882352941,3.0,0.6474403738975525,1.0,143.0,0.0043166982522636,0.0011581385554853,0.0131074168797953,0.5265896940617253,0.1649912443216175
1,9.5,8.63,6.94,12.9,0.0,0,0.0,0.0,0.8016615808010101,1.0,24.0,0.0,0.0094117647058823,0.0081757792539601,0.4689196186158264,0.0554517128652128
1,11.1,8.59,7.71,12.6,5.0,1,0.3571428571428571,3.4,0.7191776037216187,2.0,69.0,0.0009495387954422,0.0021703743895822,0.0118828108994058,0.6134652313456607,0.1847980740345247
1,10.3,8.44,7.39,12.4,7.0,1,0.5,3.142857142857143,0.6809254586696625,1.0,87.0,0.0064507968631419,0.0012648621300278,0.0042998691344176,0.5761230955605812,0.0125045443885028
1,10.7,9.39,8.03,13.3,8.0,1,0.5333333333333333,2.75,0.7819949984550476,2.0,100.0,0.0,0.0034650034650034,0.0128606760098928,0.4531289133869234,0.096412124979553
1,10.0,8.23,7.39,12.3,115.0,1,8.846153846153847,3.9043478260869566,0.8218840658664703,2.0,67.0,0.0,0.0038333759263991,0.0173590793836551,0.4476164361932775,0.1367045488867202
1,11.2,9.13,7.33,13.1,6.0,1,0.4615384615384615,6.166666666666667,0.6992328017950058,2.0,38.0,0.0008618213157138,0.0050272910083309,0.0141630901287553,0.5466996503209735,0.0327616836875677
1,9.5,8.17,6.39,12.1,2.0,0,0.1538461538461538,1.5,0.7900470495223999,2.0,29.0,0.0002450079627587,0.0039201274041406,0.0212842712842712,0.5745205161071594,0.0451515520871879
1,11.5,9.7,7.44,13.9,6.0,1,0.4615384615384615,4.666666666666667,0.625814825296402,1.0,71.0,0.0006659563132658,0.002397442727757,0.0029585798816568,0.5178299577705195,0.1376861520104247
1,9.6,8.92,7.28,12.7,4.0,1,0.2857142857142857,8.75,0.7987425029277802,2.0,117.0,0.0155602961475718,0.0052704228886936,0.0066678064626431,0.5362668967092192,0.0999038880727812
1,11.7,9.08,7.73,13.4,1.0,0,0.0666666666666666,2.0,0.6492700129747391,2.0,84.0,0.0001311475409836,0.0032786885245901,0.0061324611610793,0.5190165728041269,0.3565603449894521
1,10.5,8.85,7.33,12.9,24.0,1,1.7142857142857142,1.2916666666666667,0.5867462754249573,2.0,79.0,0.0,0.0057048681541582,0.0206417714392944,0.5069634173830895,0.0795882527162872
1,12.1,9.62,7.79,13.7,23.0,1,1.6428571428571428,1.391304347826087,0.576196514070034,1.0,90.0,0.0010438413361169,0.0007828810020876,0.0170382454232372,0.5359289302908141,0.0690656711028044
1,11.0,9.24,7.41,13.7,5.0,1,0.4166666666666667,6.2,0.6384174972772598,2.0,65.0,0.0004904364884747,0.0019617459538989,0.0053884149079479,0.5427087712287904,0.0816056263497844
1,8.2,8.23,6.97,11.4,0.0,0,0.0,0.0,0.7625409960746765,2.0,56.0,0.0,0.0125861552292478,0.0098429319371727,0.5118986108086326,0.0927623156828157
1,10.6,8.91,7.39,12.7,16.0,1,1.1428571428571428,2.875,0.710864931344986,2.0,118.0,0.0021534625410857,0.0040802448146888,0.0141919460706049,0.5464777983883594,0.0868810747591363
1,12.0,9.37,7.81,13.6,18.0,1,1.2857142857142858,6.166666666666667,0.0,3.0,0.0,0.0007998171846435,0.0012568555758683,0.0018299783729828,0.4909847309956183,0.2486977715091949
1,8.6,7.37,7.26,11.2,34.0,1,1.1333333333333333,5.852941176470588,0.0,1.0,0.0,0.0006115584547956,0.0011721537050249,0.0012247002707232,0.4026976547457955,0.2005993335632638
1,9.6,7.58,7.47,12.5,22.0,1,1.2941176470588236,6.181818181818182,0.0,2.0,0.0,0.0,0.0019387001477104,0.0076040887559212,0.4186242341995239,0.1214490169811136
1,11.1,9.56,7.8,13.7,91.0,1,8.272727272727273,3.6263736263736264,0.0,2.0,0.0,0.0,0.0007140816909454,0.007587253414264,0.4026856104532877,0.0408549918652228
1,9.9,8.12,8.35,12.4,35.0,1,2.1875,3.371428571428571,0.0,1.0,0.0,0.0002220741727737,0.0001110370863868,0.0009929078014184,0.4385194490937626,0.0584547624209356
1,10.6,9.15,8.08,13.1,9.0,1,0.4285714285714285,4.0,0.0,0.0,0.0,0.0046750818139317,0.0,0.0030785017957927,0.4791036112412162,0.0292878364410192
1,11.8,8.71,7.34,14.2,25.0,1,0.6756756756756757,3.36,0.0,1.0,183.0,0.0006693067097997,0.0,0.0024028834601521,0.3558347986378801,0.1407614413002172
1,8.5,7.38,7.13,11.4,57.0,1,2.4782608695652173,3.877192982456141,0.0,1.0,0.0,0.0009975394028064,0.000266010507415,0.008191667400687,0.4688429338591439,0.035915588112586
1,11.3,8.14,7.41,13.6,22.0,1,1.0,3.636363636363636,0.0,1.0,0.0,0.0006349206349206,0.0,0.0027338410466705,0.259751816590627,0.1079494670470166
1,11.2,9.51,7.45,13.8,31.0,1,1.9375,3.4838709677419355,0.0,0.0,0.0,0.0003329171868497,0.0003329171868497,0.0016565433462175,0.3854797165969322,0.1840878930818976
1,10.0,8.52,8.61,12.9,21.0,1,1.2352941176470589,7.571428571428571,0.0,1.0,0.0,0.0027903396516886,0.0014432791301837,0.0030534351145038,0.4534671194290897,0.2252710312732483
1,9.9,8.26,7.91,12.1,11.0,1,0.7333333333333333,7.272727272727272,0.6012465506792068,1.0,0.0,0.0017024898914662,0.0014896786550329,0.0023781212841854,0.3530793589094411,0.0394066376140574
1,8.6,7.95,8.02,11.9,11.0,1,0.8461538461538461,6.363636363636363,0.0,0.0,0.0,0.0001496781918874,0.0017961383026493,0.0040115890349899,0.445122309923172,0.1131588998945558
1,13.3,9.7,7.76,13.9,50.0,1,2.0,3.34,0.0,2.0,0.0,0.0002747630168979,0.0001373815084489,0.000785623097319,0.4275703112437175,0.1833750103782675
1,9.5,7.22,7.22,11.6,18.0,1,1.0588235294117647,8.0,0.8115778267383575,1.0,0.0,9.388789784996712e-05,0.0030044127311989,0.0152239557121288,0.481968832004258,0.0181691141799092
1,9.5,7.19,6.8,11.5,28.0,1,0.9333333333333332,5.535714285714286,0.0,1.0,0.0,0.0001568545435532,0.0006274181742131,0.0041272153435299,0.3175733801296779,0.1800194103570762
1,11.0,8.75,7.49,13.1,22.0,1,0.5945945945945946,5.863636363636363,0.0,0.0,0.0,0.0007202216066481,0.0005540166204986,0.0012138868657441,0.3658678392930464,0.0919223108669133
1,12.4,10.63,8.71,14.1,7.0,1,0.875,3.5714285714285716,0.0,3.0,0.0,0.0010444955086693,0.0,0.0024968789013732,0.5304761693162738,0.2124136831186659
1,9.5,7.35,7.56,12.1,8.0,1,0.5714285714285714,4.125,0.8885924220085144,0.0,0.0,0.0006726457399103,0.0007847533632286,0.005524861878453,0.5339220881517287,0.0244253195822238
1,10.8,9.66,9.23,13.3,4.0,1,0.5714285714285714,5.75,0.0,1.0,0.0,0.0005913660555884,0.0,0.00646633701027,0.5138789958678759,0.0859364387678161
1,11.0,9.52,9.44,13.0,11.0,0,1.375,3.1818181818181817,0.0,2.0,0.0,0.0001963864886095,0.0,0.0039452919516044,0.4185085425010094,0.1575675808995318
1,11.5,8.52,7.91,13.3,16.0,1,1.1428571428571428,4.0,0.0,0.0,0.0,0.0007915567282321,0.000131926121372,0.0046846846846846,0.4157153122537718,0.0872111273119702
1,10.7,8.99,7.71,12.9,18.0,1,1.125,7.333333333333333,0.7301919758319855,3.0,0.0,0.0002787585950566,9.291953168556032e-05,0.0103938730853391,0.441583165485565,0.0348913603891285
1,11.0,9.32,9.77,12.6,6.0,0,0.8571428571428571,1.6666666666666667,0.0,2.0,0.0,0.0,0.0,0.003894297635605,0.4911214768886566,0.0139145942404866
1,11.3,9.31,8.53,13.4,5.0,0,0.7142857142857143,2.8,0.0,3.0,0.0,0.0,0.0,0.0037275499830565,0.4592267378380424,0.0457266617959295
1,10.5,8.17,7.55,12.5,48.0,1,1.3333333333333333,5.833333333333333,0.0,0.0,0.0,0.0001616292225634,0.0004848876676903,0.001139682313555,0.4352103759602803,0.059836618121949
1,12.0,10.39,8.34,13.8,17.0,1,1.0625,3.0,0.0,2.0,0.0,0.0012050612572805,0.0020084354288009,0.0031192400396994,0.408764626947018,0.1455176481748591
1,10.5,8.57,7.7,12.9,12.0,1,0.7058823529411765,4.916666666666667,0.0,3.0,0.0,0.0002901353965183,0.0019342359767891,0.0010903639089546,0.4765018477672484,0.0951285763362592
1,9.6,8.19,8.63,12.4,12.0,1,1.0,4.416666666666667,0.0,2.0,0.0,0.005131494547787,0.0024053880692751,0.005144694533762,0.5225263146103406,0.2297020560240297
1,11.5,10.15,9.03,13.2,2.0,0,0.3333333333333333,2.0,0.0,3.0,0.0,0.0,0.0,0.0016909029421711,0.5281679993326014,0.0689012694655416
1,10.3,8.56,7.86,12.3,14.0,1,0.9333333333333332,5.357142857142857,0.735630452632904,1.0,0.0,0.0002039567611666,0.0,0.0044960116026105,0.493696257494446,0.0866576174700847
1,10.1,8.24,7.94,13.1,22.0,1,1.375,4.454545454545454,0.0,2.0,0.0,0.0031583103039873,0.0006908803789972,0.0029770343067762,0.4079977984124041,0.0614030094081923
1,10.3,8.54,7.99,12.7,11.0,1,1.0,5.0,0.0,3.0,0.0,0.0001428571428571,0.0,0.0039184952978056,0.5571437112958926,0.0275435718599387
1,11.4,9.08,8.7,13.0,12.0,1,1.0909090909090908,4.666666666666667,0.0,2.0,0.0,0.019541659264523,0.0,0.0050651230101302,0.4348420986006582,0.0661539956510391
1,11.0,8.7,7.35,13.0,33.0,1,1.9411764705882353,5.151515151515151,0.0,1.0,0.0,0.0003758691975192,0.0,0.002304706453178,0.4375290344890795,0.0035236793236978
1,10.7,8.7,7.81,12.7,14.0,1,1.0769230769230769,5.642857142857143,0.805964857339859,2.0,0.0,0.000113520263367,0.0012487228970371,0.0027846534653465,0.5207272784865421,0.107089032743395
1,10.0,8.5,8.03,12.3,3.0,1,0.2727272727272727,5.0,0.8220805525779724,2.0,0.0,0.0001585037248375,0.0007925186241876,0.0039045553145336,0.3118617015414768,0.2598231558409577
1,8.5,7.72,7.88,12.1,110.0,1,9.166666666666666,2.6454545454545455,0.0,2.0,0.0,0.0001202790473899,0.0024055809477988,0.0093015665796344,0.4524594995662244,0.1266436081412619
1,10.1,8.35,7.5,12.9,29.0,1,1.16,2.9655172413793105,0.0,2.0,0.0,7.104795737122558e-05,0.0008525754884547,0.0030133000831255,0.4264343141454511,0.3232506177200835
1,8.4,7.19,7.28,10.6,11.0,1,0.6111111111111112,5.181818181818182,0.0,3.0,0.0,0.0007882291119285,0.0029777544228411,0.0026481715006305,0.4571159680684408,0.1867820306402284
1,10.7,9.41,9.2,12.8,5.0,0,0.8333333333333334,3.8,0.0,2.0,0.0,0.0,0.0005594405594405,0.0052160953800298,0.534342990981208,0.0529994367479844
1,10.6,8.92,7.68,12.7,89.0,1,5.5625,3.134831460674157,0.0,2.0,0.0,0.0002984777634066,0.0025868072828574,0.0035508211273857,0.4907747219814049,0.0981473527325044
1,10.7,8.98,8.04,13.2,17.0,1,1.0625,4.705882352941177,0.0,1.0,0.0,0.0004760091393754,0.0019040365575019,0.0082202505219206,0.4796860048174858,0.2769603648945071
1,11.9,9.41,8.4,13.9,8.0,1,0.7272727272727273,4.25,0.0,2.0,0.0,0.0002969561989606,0.0014847809948032,0.0018683828108781,0.4603509892736162,0.0199318677186965
1,10.8,7.93,8.51,12.5,29.0,1,1.0740740740740742,5.275862068965517,0.0,0.0,0.0,0.0022390148334732,0.0004897844948222,0.0021769418321142,0.3891824873594137,0.0174218993089397
1,10.9,8.93,7.84,13.0,41.0,1,2.411764705882353,5.2439024390243905,0.0,2.0,0.0,0.0018020047302624,0.0009010023651312,0.0067381316998468,0.5363173128433631,0.0325281925983126
1,8.8,7.72,8.27,11.6,29.0,1,2.4166666666666665,10.586206896551724,0.0,2.0,0.0,0.0001416631250885,0.0005666525003541,0.0046151006091932,0.5249728885889053,0.0314729015826578
1,11.1,8.39,8.46,12.9,6.0,1,0.6666666666666666,5.333333333333333,0.0,2.0,0.0,0.0002063131834124,0.0002063131834124,0.002943773918163,0.5650036299228669,0.1433474750650089
1,10.9,9.24,9.09,13.3,5.0,0,0.8333333333333334,3.6,0.0,3.0,0.0,0.0,0.0,0.0024721878862793,0.4861860553631608,0.0691203231999507
1,10.2,8.55,7.74,12.8,18.0,1,1.0588235294117647,5.888888888888889,0.0,1.0,0.0,0.0016758675078864,9.858044164037856e-05,0.0002726653033401,0.4346627445260355,0.0515294287266455
1,11.2,9.4,8.87,12.8,10.0,1,1.25,4.1,0.0,2.0,0.0,0.0048440224762642,0.0009688044952528,0.0057788284738639,0.4844769514895774,0.0429682817937675
1,10.2,8.81,8.62,12.2,14.0,1,0.7368421052631579,4.285714285714286,0.0,0.0,0.0,0.0008863819500402,0.0006446414182111,0.0032797638570022,0.3729861673186807,0.032448215578799
1,11.0,8.93,8.81,12.6,7.0,1,0.7777777777777778,6.0,0.0,2.0,0.0,0.0014418125643666,0.0,0.0088948787061994,0.5255943703651429,0.0068881200626492
1,9.1,8.08,7.67,12.0,24.0,1,1.2,4.458333333333333,0.0,2.0,0.0,0.0001467889908256,0.0028623853211009,0.0019462826002335,0.4385308039599451,0.0645251512889493
1,9.8,8.94,7.85,12.7,8.0,1,0.7272727272727273,2.625,0.0,2.0,0.0,0.0004225352112676,0.0015492957746478,0.0024551463644948,0.4642856321058983,0.0525960188747525
1,9.2,8.03,7.3,12.0,19.0,1,0.7916666666666666,4.368421052631579,0.0,1.0,0.0,0.0007027406886858,0.0038260326384008,0.0017206151199053,0.4371932677463093,0.0506152270220303
1,11.3,8.88,8.32,13.1,15.0,1,1.1538461538461535,6.4,0.0,1.0,0.0,0.0,0.000678656260604,0.0032689912826899,0.4826445523509405,0.0628029485256528
1,12.2,10.64,7.72,14.9,16.0,1,1.0,3.625,0.0,0.0,0.0,0.0016568952332398,0.0002549069589599,0.0010150223304912,0.3874074245754041,0.0261234455584077
1,12.1,9.63,8.13,13.5,9.0,0,0.5,3.2222222222222223,0.0,3.0,0.0,0.0007704160246533,0.0003081664098613,0.0032608695652173,0.4754094273271695,0.1287827889574656
1,9.3,8.81,7.73,12.4,23.0,1,1.6428571428571428,2.4782608695652173,0.0,2.0,0.0,0.0011230907457322,0.001010781671159,0.011082693947144,0.5064085843307631,0.1175283766774377
1,12.3,9.6,7.85,14.0,18.0,1,1.2857142857142858,3.611111111111111,0.0,1.0,0.0,0.0,0.0001134558656682,0.0021530308049022,0.3800986051559448,0.1532603031431056
1,9.5,7.44,7.24,12.5,29.0,1,1.2083333333333333,3.068965517241379,0.8411909639835358,1.0,0.0,0.0007504377553572,0.0004169098640873,0.0012166930283489,0.3344805107116699,0.2330619593737022
1,9.2,7.68,7.99,11.1,8.0,1,0.7272727272727273,8.25,0.7746711075305939,1.0,0.0,0.000126742712294,0.0,0.0063480209111277,0.5388054198735244,0.0358646020449664
1,10.2,8.13,7.49,12.6,20.0,1,1.3333333333333333,8.4,0.0,2.0,0.0,0.0004237288135593,0.0029661016949152,0.0021865889212827,0.4525139319896698,0.0033134065568447
1,6.8,6.1,6.1,9.9,14.0,1,0.3043478260869565,4.642857142857143,0.0,1.0,0.0,0.0,0.0028715003589375,0.0015456835356079,0.3804706728458404,0.2652187548339354
1,9.1,7.82,8.0,12.3,30.0,1,1.3636363636363635,6.566666666666666,0.0,2.0,0.0,0.0124703087885985,0.0017072446555819,0.0020013342228152,0.3755483381209835,0.2813861190773752
1,9.5,8.13,6.97,12.2,14.0,1,0.6086956521739131,4.214285714285714,0.0,1.0,1.0,0.0012206700122067,0.0019666350196663,0.0019926272790674,0.3879347973399691,0.1846925365453676
1,8.9,7.93,7.55,11.8,16.0,1,1.4545454545454546,5.25,0.0,2.0,0.0,0.0,0.0002909514111143,0.0043824701195219,0.4733869535582405,0.0253885917365551
1,13.8,10.76,8.63,15.0,5.0,1,0.625,5.0,0.0,2.0,0.0,0.0020044543429844,0.0002227171492204,0.0003179650238473,0.5815611530994547,0.2335453482749
1,9.8,7.63,7.13,12.5,21.0,1,0.84,5.285714285714286,0.0,1.0,0.0,0.0005221250489492,0.0012400469912544,0.000578313253012,0.3255297120581282,0.0528885943260232
1,10.0,8.33,8.06,12.3,14.0,1,1.2727272727272727,4.5,0.0,2.0,0.0,0.000593471810089,0.0,0.0052378873854212,0.4883861586782667,0.0889130198988912
1,11.3,10.16,8.2,13.3,15.0,1,1.25,3.8666666666666663,0.0,2.0,0.0,0.0020240183510997,0.0013493455673998,0.0038578680203045,0.5855120591275832,0.0400038301087931
1,8.7,7.69,7.49,11.6,14.0,1,1.4,8.571428571428571,0.0,2.0,0.0,0.0,0.0001404297149276,0.0035189401780169,0.5066582276519522,0.0392555868253111
1,10.3,9.65,7.77,13.4,19.0,1,1.1875,4.2631578947368425,0.0,1.0,0.0,0.0010963910461397,0.0010963910461397,0.0015814443858724,0.3875535711165397,0.2369492031763265
1,11.3,8.93,8.46,13.2,39.0,1,3.25,6.564102564102564,0.0,2.0,0.0,0.0,0.0048019207683073,0.0244406843391614,0.5598119109028047,0.1398213488795007
1,12.5,9.46,8.64,13.6,6.0,1,0.6,2.8333333333333335,0.0,3.0,0.0,0.0027752081406105,0.0,0.0010136847440446,0.4900924444198609,0.1424770868903597
1,10.9,8.94,7.8,12.8,14.0,1,1.0769230769230769,4.785714285714286,0.8465529680252075,1.0,0.0,0.0,0.0014593623709025,0.0027932960893854,0.5013917838598227,0.008754888176918
1,10.6,8.36,7.34,12.5,27.0,1,1.588235294117647,13.962962962962964,0.0,1.0,0.0,0.0,0.0006965174129353,0.0032719836400817,0.3987539110135059,0.0980487411436928
1,11.7,9.78,8.39,13.1,9.0,1,1.2857142857142858,5.0,0.0,1.0,0.0,0.0024953212726138,0.0037429819089207,0.0018393623543838,0.4765055709955643,0.0524379435719647
1,10.2,8.2,7.67,12.3,18.0,1,1.2857142857142858,5.111111111111111,0.0,2.0,0.0,0.0015598752099832,0.0007199424046076,0.0,0.5014118873021182,0.0199600933331321
1,10.2,8.44,7.84,13.3,14.0,1,0.9333333333333332,6.857142857142857,0.0,1.0,0.0,0.0010214504596527,0.0018386108273748,0.0043598314198517,0.4108901998092388,0.1056541337978248
1,13.5,11.36,9.43,14.6,7.0,0,0.875,2.7142857142857144,0.0,1.0,0.0,0.0014874628134296,0.0,0.0021218551076083,0.5496199274783606,0.2707374849832107
1,10.9,8.97,9.04,12.9,2.0,1,0.25,2.5,0.0,1.0,0.0,0.0002200220022002,0.0002200220022002,0.0027083960276858,0.3356374493012061,0.0817973220160527
1,11.6,9.95,7.83,13.8,15.0,1,1.0714285714285714,5.133333333333334,0.0,1.0,0.0,0.0,0.0005919261276192,0.0019213973799126,0.467735836425973,0.027918488151883
1,12.4,8.42,7.66,13.7,17.0,1,0.8095238095238095,4.588235294117647,0.0,1.0,0.0,0.0011549395877754,0.0033759772565742,0.0061074411068178,0.3942199063301086,0.0509517570196578
1,11.4,8.67,7.93,12.8,13.0,1,0.6842105263157895,4.0,0.6801897138357162,1.0,0.0,0.0024024024024024,0.0009438009438009,0.0017778831338153,0.4345629350973827,0.0590137428061727
1,10.6,9.35,7.9,13.3,18.0,1,0.782608695652174,4.555555555555555,0.0,1.0,0.0,0.0083293288483101,0.0002402691013935,0.0004836759371221,0.3494535181162169,0.2394523441704291
1,10.5,8.26,7.12,12.9,26.0,1,0.9285714285714286,5.884615384615385,0.0,1.0,0.0,0.001300578034682,0.001300578034682,0.0006479481641468,0.3633033882487904,0.1049530740662321
1,12.0,10.28,9.14,14.0,7.0,1,0.875,4.0,0.0,2.0,0.0,0.0011534025374855,0.0009227220299884,0.0042166720726565,0.4748427737143731,0.2732134761300249
1,9.5,8.1,7.65,12.5,10.0,1,0.5882352941176471,2.5,0.0,1.0,0.0,0.0007565114017075,0.0022695342051226,0.0096651708664135,0.4193567195228327,0.0672153845147272
1,8.2,7.22,7.62,11.1,11.0,1,0.6875,3.909090909090909,0.0,2.0,0.0,0.0005567308762943,0.0002226923505177,0.0051012971869989,0.4965782426961578,0.1581688872235483
1,9.9,7.6,7.03,11.9,28.0,1,0.8235294117647058,8.785714285714286,0.0,1.0,0.0,0.0004662246166597,0.0001554082055532,0.0017910875483593,0.4830925586430923,0.0720836665002139
1,13.1,10.99,8.4,15.5,10.0,1,0.7142857142857143,3.7,0.0,2.0,0.0,0.0070614469772051,0.0001238850346878,0.001412429378531,0.3993493072803204,0.1613810762496463
1,11.5,9.07,8.06,13.4,16.0,1,1.0,4.3125,0.0,2.0,0.0,0.0006868131868131,0.002649136577708,0.0022611644997173,0.3752427029523918,0.0443571997253874
1,10.0,7.79,7.47,12.4,22.0,1,1.1578947368421053,8.636363636363637,0.0,2.0,0.0,0.0,0.0,0.0038850038850038,0.4499951733210507,0.0293307442434628
1,11.1,10.01,8.42,13.0,18.0,0,1.2857142857142858,2.6666666666666665,0.0,1.0,0.0,0.0,0.0,0.0032796660703637,0.473527370535809,0.0500762621695046
1,11.5,9.29,7.27,13.9,31.0,1,1.55,4.516129032258065,0.0,2.0,0.0,0.0013644891693672,0.002473136619478,0.0053756559580186,0.4071095173303471,0.0891159554038037
1,10.4,8.72,7.78,12.5,5.0,1,0.5555555555555556,6.6,0.7611452341079712,1.0,116.0,0.0871305418719211,0.0023091133004926,0.0031989763275751,0.5749746140352515,0.0568106437267581
1,11.9,9.1,7.79,13.6,4.0,1,0.4,9.0,0.786469966173172,2.0,82.0,0.0007309941520467,0.0001461988304093,0.0106244579358196,0.5446288406848907,0.0097946884110569
1,10.6,9.23,8.0,12.6,4.0,1,0.4,4.25,0.7489434331655502,2.0,128.0,0.0717428087986463,0.0011844331641285,0.0166984732824427,0.615548312664032,0.1840013763929114
